dialogue,true_label,reft_response,baseline_response,cosine_similarity,bert_precision,bert_recall,bert_f1,reft_mean_score,reft_individual_scores,reft_agreement
"Person1: That's very nice. Thank you. Thank you for saying that.  You're friends with my sister?
Person2: Yeah.
Person1: How long have you known her?
Person2: About six months.
Person1: You like her?
Person2: Yeah. Yeah we get along well.  You didn't get along with her very well?
Person1: Did you really come to meet me on purpose or are you lying about that?
Person2: No, no. I did.
Person1: That's nice. It's nice.  I've been looking around a lot lately at promotional giveaways, cross promotional work by some companies. Do you remember all that pudding?
Person2: Yeah.
Person1: So that pudding was bought, I bought that pudding because of a pretty interesting promotion that's sponsored by Healthy Choice and American Airlines. It's designed to encourage airline travel and obviously designed to encourage buying Healthy Choice products. They make frozen meals, deli meats, pasta sauce, breads, soups and ice creams, this sort of thing.....
Person2: Yeah?
Person1: ....I'm sorry....I lost my thoughts, what I was saying....
Person2: You were talking about the promotion --
Person1: -- the promotion says: buy any 10 Healthy Choice products and get 500 miles of airline travel or 1,000 for purchases made with a special coupon. So in the supermarket, you notice their products, first you notice they have a Teriyaki Chicken Dinner at $1.79 - that's a pretty good deal....but then I noticed they had soup at 89 cents a can.....and you start to do the math and you start to notice that it's a really amazing deal because I stumbled across the pudding at 25 cents a cup. Now the crucial thing is the bar codes on the label. That's those little bar codes, you know? The universal product codes?
Person2: Yeah.
Person1: That's what's used to redeem the mileage, so in noticing the pudding, each cup had an individual bar code -- in other words, two dollars and fifty cents for ten cups of pudding is 500 miles. Add in the coupon: it's one thousand. You see?
Person2: Yeah.
Person1: You see?
Person2: Yeah, no, I see --
Person1: You see if you spent $3,000 dollars on pudding you could earn over one million frequent flyer miles.
Person2: That's insane. That is really, really crazy. That's just crazy if you spend three thousand dollars on pudding.
Person1: ....yeah....
Person2: So that was your pudding?
Person1: ....No....
Person2: I'm sorry. I thought you said --
Person1: No I didn't say that.
Person2: I thought you said you bought all that pudding --
Person1: My friend Carlos is doing it who works with me. It's his. It's his pudding, he's doing it. It's not mine. He's crazy. I told him not to do it. He's the one who's insane. He only spent about one hundred dollars so far though --
Person2: Your sister was telling me a pretty funny story about you, when you guys were kids and you were building a ramp for your dog and you threw a hammer through a window? Is that right? You threw a hammer through a sliding glass door?",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: That's very nice.",I'd be happy to help you with this.,0.11763222515583038,0.8042246699333191,0.8371012210845947,0.8203336596488953,4.5,"[4, 5]",1
"Person1: Come on, daddy, pull my coat. What happens if you give all that up? You get sick or somethin'? I pulled a hustle once and got out of the draft.
Person2: I'm telling you God's words, not no hustle. I'm talking the words of Elijah, the black man's God. I'm telling you, boy, that God is black.
Person1: What? Everybody knows God is White.
Person2: But everything the white man taught you, you learned. He told you you were a black heathen and you believed him. He told you how he took you out of darkness and brought you to the light. And you believed him. He taught you to worship a blond, blue-eyed God with white skin -- and you believed him. He told you black was a curse, you believed him. Did you ever look up the word black in the dictionary?
Person1: What for?
Person2: Did you ever study anything wasn't part of some con?
Person1: What the hell for, man?
Person2: Go on, fool; the marble shooters are waiting for you.
Person1: Okay, okay. Show me, man.",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: Hey, man, what's up?
Person2: Hey, man, what'",I'd be happy to help you with this.,0.10275057703256607,0.8012736439704895,0.8332066535949707,0.8169282674789429,4.5,"[4, 5]",1
"Person1: He likes it.
Person2: Of course he does.  What about you? Have you just never had one with Kevin -- or have you never had one, period?
Person1: I think I've had one.
Person2: Well that's a no.  No wonder you're not psyched about sex.  You've never even had one manually?
Person1: ...I've never tried it.
Person2: Are you kidding?  You've never double- clicked your mouse?",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: I'm not sure I want to do that.",I'd be happy to help you with this.,0.1780870407819748,0.8058435320854187,0.839848518371582,0.822494626045227,4.5,"[4, 5]",1
"Person1: You're right.  One of my associates sold the building last month.
Person2: That's a Bozo no-no.  Jay-bird.
Person1: Look, even if anyone found anything there, it's twenty years ago.  They could never connect it to us.
Person2: You better hope not.  Cause it's like they say, four can keep a secret, if three are dead.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: You're right.",I'd be happy to help you with this.,0.12897317111492157,0.8048113584518433,0.8342580199241638,0.8192701935768127,4.5,"[4, 5]",1
"Person1: It's funny, when I first met you I thought you were such a weirdo...I still think you're a nut, but you're my nut.
Person2: Yeah...Are we going to do it or what? I still haven't packed.
Person1: Why are you being so grouchy--This is an important night for us...
Person2: Adam. Dollface. We had a physical relationship that served a purpose and now...
Person1: But, but that was before we started sharing stuff. Before I told you how I cried when Peepers died. I never told anyone that before.
Person2: And this Peepers was your...dog?  If it makes you feel better, I probably wasn't paying attention.
Person1: That doesn't make me feel better! Why are you being like this?
Person2: Don't raise your voice at--I gave you the ultimate male fantasy--sex, nothing on the side. Don't pretend we shared anything other than fluids.
Person1: Stop it, stop it, you satanic whore!",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: Hey, you know what? I'm not going to do this anymore.",I'd be happy to help you with this.,0.165002703666687,0.8131755590438843,0.8469130992889404,0.8297015428543091,5.0,"[5, 5]",0
"Person1: Under the circumstances, I can't fathom what makes Dr. Argon think we are ready for anything bigger.  If C.N.N., or hell, if the E.P.A. knew what was in my basement --
Person2: Is that a threat, Dr. Bright?
Person1: Look, as I have said and will continue to say, the instability of the assembler waste remains my priority --
Person2: While you remain on the staff at Argon Laboratories, your priorities will always be the same as Dr. Argon's priorities.  I imagine that is a simple enough equation for a bright girl like you to figure out.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Under the circumstances, I can't fathom what makes Dr.",I'd be happy to help you with this.,0.1435089111328125,0.799767255783081,0.8285517692565918,0.8139050602912903,4.5,"[4, 5]",1
"Person1: Stop being such a bitch, Sal.
Person2: I'm so sorry.
Person1: It was a mistake.  This isn't a plot to do in Otis.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Hey, Sal.",I'd be happy to help you with this.,0.11412160098552704,0.8023040294647217,0.8295636177062988,0.8157061338424683,4.0,"[3, 5]",2
"Person1: I've arranged for us to meet with a potential investor next week.
Person2: I'm not sure if we're ready for that step yet. We need more time to refine our pitch.
Person1: Trust me, I know what’s best. This is a golden opportunity we can't afford to miss.
Person2: I hope you're right. We only get one shot at making a good first impression.
Person1: With proper preparation, we'll nail it. I have a good feeling about this.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: I've been working on a new product for my company for the past few months.",I'd be happy to help you with this.,0.15648937225341797,0.8142441511154175,0.8358635902404785,0.8249122500419617,4.5,"[4, 5]",1
"Person1: I never thought I'd say this, but I'm glad you came.
Person2: Understood- you realize now you could never have done it without me.
Person1: Actually, I could have done it much more easily without you, but for whatever reason, I'm glad you came.",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: I'm glad you came, but I'm not sure I could have done it without",I'd be happy to help you with this.,0.11558745801448822,0.7992795705795288,0.8442074656486511,0.8211294412612915,4.5,"[4, 5]",1
"Person1: Good morning, Alex, my name is Dr. Branom. I'm Doctor Brodsky's assistant.
Person2: Good Morning, Missus. Lovely day, isn't it?
Person1: Indeed it is. May I take this She removes his tray.
Person1: How're you feeling this morning?
Person2: Fine... fine.
Person1: Good. In a few minutes, you'll meeting Dr. Brodsky and we'll begin your treatment. You're a very lucky boy to have been chosen.
Person2: I realise all that, Missus, and I'm very grateful to all concerned.
Person1: We're going to friends now, sir.
Person2: I hope so, Missus. She inserts a needle into the medicine vial.
Person2: What's the hypo for then? Going to send me to sleep?
Person1: Oh no, nothing of the sort.
Person2: Vitamins will it be then?
Person1: Something like that. You are a little undernourished, so after each meal were going to give you a shot. Roll over on your right side please, loosen your pyjama pants and pull them half-way down. He does, somewhat reluctantly. She gives him a shot in the bum.
Person2: What exactly is the treatment here going to be then?
Person1: It's quite simple really. Were just going to show you some films.
Person2: You mean like going to the pictures?
Person1: Something like that.
Person2: Well, that's good. I like to viddy the old films now and again.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Good morning, Alex, my name is Dr.",I'd be happy to help you with this.,0.13373515009880066,0.7932188510894775,0.8220868706703186,0.8073949217796326,4.5,"[4, 5]",1
